1.7,host,BenchmarkThroughput/MaxPacket/1MB-8,100,19943387ns/op,52.58MB/s
1.7,host,BenchmarkThroughput/MaxPacket/2MB-8,50,32312758ns/op,64.90MB/s
1.7,host,BenchmarkThroughput/MaxPacket/4MB-8,20,56667988ns/op,74.02MB/s
1.7,host,BenchmarkThroughput/MaxPacket/8MB-8,10,107541964ns/op,78.00MB/s
1.7,host,BenchmarkThroughput/MaxPacket/16MB-8,10,195926115ns/op,85.63MB/s
1.7,host,BenchmarkThroughput/MaxPacket/32MB-8,3,389801300ns/op,86.08MB/s
1.7,host,BenchmarkThroughput/MaxPacket/64MB-8,2,807853776ns/op,83.07MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/1MB-8,100,20680977ns/op,50.70MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/2MB-8,50,33122013ns/op,63.32MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/4MB-8,20,57268240ns/op,73.24MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/8MB-8,10,103202783ns/op,81.28MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/16MB-8,10,191830234ns/op,87.46MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/32MB-8,3,379600376ns/op,88.39MB/s
1.7,host,BenchmarkThroughput/DynamicPacket/64MB-8,2,753858814ns/op,89.02MB/s
1.7,host,BenchmarkLatency/MaxPacket/200kbps-8,2,703463553ns/op
1.7,host,BenchmarkLatency/MaxPacket/500kbps-8,5,286038399ns/op
1.7,host,BenchmarkLatency/MaxPacket/1000kbps-8,10,146733150ns/op
1.7,host,BenchmarkLatency/MaxPacket/2000kbps-8,20,77280780ns/op
1.7,host,BenchmarkLatency/MaxPacket/5000kbps-8,50,35558785ns/op
1.7,host,BenchmarkLatency/DynamicPacket/200kbps-8,10,142086475ns/op
1.7,host,BenchmarkLatency/DynamicPacket/500kbps-8,20,61421479ns/op
1.7,host,BenchmarkLatency/DynamicPacket/1000kbps-8,50,34571538ns/op
1.7,host,BenchmarkLatency/DynamicPacket/2000kbps-8,100,21153284ns/op
1.7,host,BenchmarkLatency/DynamicPacket/5000kbps-8,100,13125781ns/op
1.7,host,crypto/tls,47.860s
