1.7,guest,BenchmarkThroughput/MaxPacket/1MB-4,50,22096219ns/op,47.45MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/2MB-4,30,36029360ns/op,58.21MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/4MB-4,20,64099507ns/op,65.43MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/8MB-4,10,118997251ns/op,70.49MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/16MB-4,5,228497814ns/op,73.42MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/32MB-4,3,451885310ns/op,74.25MB/s
1.7,guest,BenchmarkThroughput/MaxPacket/64MB-4,2,885507909ns/op,75.79MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/1MB-4,100,23398829ns/op,44.81MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/2MB-4,50,37889891ns/op,55.35MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/4MB-4,20,65243514ns/op,64.29MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/8MB-4,10,119900948ns/op,69.96MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/16MB-4,5,243072565ns/op,69.02MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/32MB-4,3,448304661ns/op,74.85MB/s
1.7,guest,BenchmarkThroughput/DynamicPacket/64MB-4,2,879150217ns/op,76.33MB/s
1.7,guest,BenchmarkLatency/MaxPacket/200kbps-4,2,705048898ns/op
1.7,guest,BenchmarkLatency/MaxPacket/500kbps-4,5,287991263ns/op
1.7,guest,BenchmarkLatency/MaxPacket/1000kbps-4,10,148336857ns/op
1.7,guest,BenchmarkLatency/MaxPacket/2000kbps-4,20,78936208ns/op
1.7,guest,BenchmarkLatency/MaxPacket/5000kbps-4,50,37324897ns/op
1.7,guest,BenchmarkLatency/DynamicPacket/200kbps-4,10,144064702ns/op
1.7,guest,BenchmarkLatency/DynamicPacket/500kbps-4,20,63390054ns/op
1.7,guest,BenchmarkLatency/DynamicPacket/1000kbps-4,30,35804600ns/op
1.7,guest,BenchmarkLatency/DynamicPacket/2000kbps-4,50,22977966ns/op
1.7,guest,BenchmarkLatency/DynamicPacket/5000kbps-4,100,15193602ns/op
1.7,guest,crypto/tls,44.860s
