1.7.3,host,BenchmarkThroughput/MaxPacket/1MB-8,100,19924094,ns/op,52.63,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/2MB-8,50,32260386,ns/op,65.01,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/4MB-8,20,57124402,ns/op,73.42,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/8MB-8,10,107566307,ns/op,77.99,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/16MB-8,10,197950766,ns/op,84.75,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/32MB-8,3,375864926,ns/op,89.27,MB/s
1.7.3,host,BenchmarkThroughput/MaxPacket/64MB-8,2,758298572,ns/op,88.50,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/1MB-8,100,20573000,ns/op,50.97,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/2MB-8,50,33227343,ns/op,63.12,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/4MB-8,20,59291439,ns/op,70.74,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/8MB-8,20,103941453,ns/op,80.71,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/16MB-8,10,195998674,ns/op,85.60,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/32MB-8,3,362342977,ns/op,92.60,MB/s
1.7.3,host,BenchmarkThroughput/DynamicPacket/64MB-8,2,729761064,ns/op,91.96,MB/s
1.7.3,host,BenchmarkLatency/MaxPacket/200kbps-8,2,703201492,ns/op
1.7.3,host,BenchmarkLatency/MaxPacket/500kbps-8,5,285669603,ns/op
1.7.3,host,BenchmarkLatency/MaxPacket/1000kbps-8,10,146622883,ns/op
1.7.3,host,BenchmarkLatency/MaxPacket/2000kbps-8,20,77452430,ns/op
1.7.3,host,BenchmarkLatency/MaxPacket/5000kbps-8,50,35539587,ns/op
1.7.3,host,BenchmarkLatency/DynamicPacket/200kbps-8,10,142058324,ns/op
1.7.3,host,BenchmarkLatency/DynamicPacket/500kbps-8,20,61301783,ns/op
1.7.3,host,BenchmarkLatency/DynamicPacket/1000kbps-8,50,34540052,ns/op
1.7.3,host,BenchmarkLatency/DynamicPacket/2000kbps-8,100,21154208,ns/op
1.7.3,host,BenchmarkLatency/DynamicPacket/5000kbps-8,100,13032877,ns/op
1.7.3,host,crypto/tls,48.151,s
