1.8,host,BenchmarkThroughput/MaxPacket/1MB-8,100,19519283ns/op,53.72MB/s
1.8,host,BenchmarkThroughput/MaxPacket/2MB-8,50,31455638ns/op,66.67MB/s
1.8,host,BenchmarkThroughput/MaxPacket/4MB-8,20,55728074ns/op,75.26MB/s
1.8,host,BenchmarkThroughput/MaxPacket/8MB-8,10,102582956ns/op,81.77MB/s
1.8,host,BenchmarkThroughput/MaxPacket/16MB-8,10,197844254ns/op,84.80MB/s
1.8,host,BenchmarkThroughput/MaxPacket/32MB-8,3,378807879ns/op,88.58MB/s
1.8,host,BenchmarkThroughput/MaxPacket/64MB-8,2,743461284ns/op,90.27MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/1MB-8,100,20008293ns/op,52.41MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/2MB-8,50,31870419ns/op,65.80MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/4MB-8,20,55306277ns/op,75.84MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/8MB-8,10,101370718ns/op,82.75MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/16MB-8,5,201345346ns/op,83.33MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/32MB-8,3,377323460ns/op,88.93MB/s
1.8,host,BenchmarkThroughput/DynamicPacket/64MB-8,2,695976742ns/op,96.42MB/s
1.8,host,BenchmarkLatency/MaxPacket/200kbps-8,2,700255201ns/op
1.8,host,BenchmarkLatency/MaxPacket/500kbps-8,5,284339885ns/op
1.8,host,BenchmarkLatency/MaxPacket/1000kbps-8,10,146017128ns/op
1.8,host,BenchmarkLatency/MaxPacket/2000kbps-8,20,76763584ns/op
1.8,host,BenchmarkLatency/MaxPacket/5000kbps-8,50,35469765ns/op
1.8,host,BenchmarkLatency/DynamicPacket/200kbps-8,10,139518996ns/op
1.8,host,BenchmarkLatency/DynamicPacket/500kbps-8,20,60323673ns/op
1.8,host,BenchmarkLatency/DynamicPacket/1000kbps-8,50,33928945ns/op
1.8,host,BenchmarkLatency/DynamicPacket/2000kbps-8,100,20776282ns/op
1.8,host,BenchmarkLatency/DynamicPacket/5000kbps-8,100,13042274ns/op
1.8,host,ok,crypto/tls,44.602s
