1.7.6,guest,BenchmarkThroughput/MaxPacket/1MB-4,100,22795248,ns/op,46.00,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/2MB-4,30,37194868,ns/op,56.38,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/4MB-4,20,65483195,ns/op,64.05,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/8MB-4,10,117989320,ns/op,71.10,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/16MB-4,5,225773945,ns/op,74.31,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/32MB-4,3,469403024,ns/op,71.48,MB/s
1.7.6,guest,BenchmarkThroughput/MaxPacket/64MB-4,2,874499187,ns/op,76.74,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/1MB-4,50,23106429,ns/op,45.38,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/2MB-4,30,36371295,ns/op,57.66,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/4MB-4,20,63727435,ns/op,65.82,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/8MB-4,10,117178065,ns/op,71.59,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/16MB-4,5,230557560,ns/op,72.77,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/32MB-4,3,467204788,ns/op,71.82,MB/s
1.7.6,guest,BenchmarkThroughput/DynamicPacket/64MB-4,2,887156653,ns/op,75.64,MB/s
1.7.6,guest,BenchmarkLatency/MaxPacket/200kbps-4,2,704537813,ns/op
1.7.6,guest,BenchmarkLatency/MaxPacket/500kbps-4,5,286888323,ns/op
1.7.6,guest,BenchmarkLatency/MaxPacket/1000kbps-4,10,148532875,ns/op
1.7.6,guest,BenchmarkLatency/MaxPacket/2000kbps-4,20,79176883,ns/op
1.7.6,guest,BenchmarkLatency/MaxPacket/5000kbps-4,30,38023220,ns/op
1.7.6,guest,BenchmarkLatency/DynamicPacket/200kbps-4,10,144435615,ns/op
1.7.6,guest,BenchmarkLatency/DynamicPacket/500kbps-4,20,64243429,ns/op
1.7.6,guest,BenchmarkLatency/DynamicPacket/1000kbps-4,30,36208758,ns/op
1.7.6,guest,BenchmarkLatency/DynamicPacket/2000kbps-4,50,21867232,ns/op
1.7.6,guest,BenchmarkLatency/DynamicPacket/5000kbps-4,100,14790570,ns/op
1.7.6,guest,crypto/tls,43.587,s
