1.8,guest,BenchmarkThroughput/MaxPacket/1MB-4,100,21712397ns/op,48.29MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/2MB-4,30,35931472ns/op,58.37MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/4MB-4,20,62264470ns/op,67.36MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/8MB-4,10,115897506ns/op,72.38MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/16MB-4,5,220854672ns/op,75.96MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/32MB-4,3,428945979ns/op,78.23MB/s
1.8,guest,BenchmarkThroughput/MaxPacket/64MB-4,2,858924213ns/op,78.13MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/1MB-4,100,22966136ns/op,45.66MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/2MB-4,50,36840707ns/op,56.92MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/4MB-4,20,63000264ns/op,66.58MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/8MB-4,10,116152738ns/op,72.22MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/16MB-4,5,226917847ns/op,73.94MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/32MB-4,3,428733233ns/op,78.26MB/s
1.8,guest,BenchmarkThroughput/DynamicPacket/64MB-4,2,830760453ns/op,80.78MB/s
1.8,guest,BenchmarkLatency/MaxPacket/200kbps-4,2,701291698ns/op
1.8,guest,BenchmarkLatency/MaxPacket/500kbps-4,5,285494834ns/op
1.8,guest,BenchmarkLatency/MaxPacket/1000kbps-4,10,147982313ns/op
1.8,guest,BenchmarkLatency/MaxPacket/2000kbps-4,20,78293449ns/op
1.8,guest,BenchmarkLatency/MaxPacket/5000kbps-4,30,37175209ns/op
1.8,guest,BenchmarkLatency/DynamicPacket/200kbps-4,10,141762496ns/op
1.8,guest,BenchmarkLatency/DynamicPacket/500kbps-4,20,62402998ns/op
1.8,guest,BenchmarkLatency/DynamicPacket/1000kbps-4,50,35312060ns/op
1.8,guest,BenchmarkLatency/DynamicPacket/2000kbps-4,100,22610965ns/op
1.8,guest,BenchmarkLatency/DynamicPacket/5000kbps-4,100,14751729ns/op
1.8,guest,crypto/tls,45.310s
